originalIndex	location.latitude	location.longitude	placeId
168	46.18701863499319	6.139814657909057	ChIJc5z1Sdh6jEcRIUAaUqHKgkY
169	46.23028230959752	6.108478886955464	ChIJb07Dj4RkjEcRGpbjnGLTGIk
170	46.20127771303497	6.142960365611254	ChIJVVaNNSpljEcRQT2Wz99vHCY
171	46.20995412650011	6.117782550197796	ChIJifr4SLhkjEcRkVjh3HkTymI
172	46.201778711376896	6.1735277623815525	ChIJT2YCGk5ljEcRAGrPl9_NSlA
173	46.18498960162991	6.100857928253264	ChIJoeNdiFx7jEcRfwVl_z7f4Og
174	46.21361975359417	6.145656198470814	ChIJVxPj_SBljEcRhZoyT4NYgGg
175	46.186929279596576	6.170310198960806	ChIJkfLuBrB6jEcRHMAck2X85NM
176	46.20586558957918	6.13975998715291	ChIJ4U9buddkjEcRwxewxBBSBIU
177	46.20740802252006	6.145955753473032	ChIJq2aNGCZljEcRZFVcssh0oi4
178	46.18475072785771	6.192046242565555	ChIJvT6y5Q9wjEcRkKv21oRiLGc
179	46.179165143064004	6.139080680039406	ChIJbbG7L956jEcR6l5EZBOFed0
180	46.2183434704741	6.21281268700647	ChIJi7cSzr1vjEcR7vrOPG3zVZg
181	46.22423216504809	6.101792044560433	ChIJOVUUCp5kjEcRaOMamIrhmuE
182	46.23944465691752	6.149425128700338	ChIJG_lkRqtljEcRe8TRdO65xx4
183	46.21989121954533	6.1140004486150294	ChIJgWn0TJZkjEcRoo8ERVUTpeY
184	46.19847229479748	6.131378045039512	ChIJV5r6KNNkjEcRzpJaulBUu9E
185	46.209261332281315	6.142830317081761	ChIJ8dLUdSdljEcRXvIfXLPSXXc
186	46.18479229794744	6.122300608447487	ChIJyft6hTt7jEcRzMMScqOzcVA
187	46.16926940345188	6.119589843636539	ChIJWdqdNA57jEcRIGv7aYgrPRw
188	46.2824045401775	6.145528778954517	ChIJU0Or6JpmjEcRbOqGZU9oahU
189	46.207202203055466	6.14800955925706	ChIJn_zO-SVljEcRmApWIzwDYPk
190	46.233104099382096	6.113745715108149	ChIJlXMCqohkjEcRgqObyQdHoVo
191	46.16903240577502	6.094818352845497	ChIJAVRUuHt7jEcRsGHohH4mxv4
192	46.200498612634476	6.198206346288839	ChIJJeVajeRvjEcREPCIOQd7Wdk
193	46.24218545816566	6.1307178965220315	ChIJn_oVI1xkjEcRFsIwtvERc4o
194	46.24095149836041	6.231783041144909	ChIJo-x0wwRvjEcRBs-QvULVoV4
195	46.214799262268635	6.104263201243048	ChIJXRJ45KNkjEcREG3Yu8YTeyU
196	46.22021824242212	6.109453464859104	ChIJWba3QJhkjEcR3KUpaHR_HXs
197	46.16287818539741	6.105192165672474	ChIJ9xovWXZ7jEcRlXAW-AEEEEE
198	46.19830113826068	6.177219268744139	ChIJ07NboVNljEcRSBS79sHVXwI
199	46.206415459058384	6.11714505109383	ChIJhwjGrrdkjEcRnjQJhj9dl68
200	46.19855221668176	6.212247443131948	ChIJnSNxqd5vjEcRcbm1UMI7qSE
201	46.18795178504015	6.1330229528250335	ChIJvS4MFCZ7jEcRN0Qz_l5Z5Gc
202	46.15175922038237	5.975942764315753	ChIJT8cDHmuHjEcRcqWfa9RmgVM
203	46.20705266193738	6.147827478911054	ChIJA5uE-CVljEcRIq4Edp5wODY
204	46.21512809002851	6.093569894303018	ChIJxYtWuF5jjEcR2crsJt7Uv0Q
205	46.18752968360887	6.143640638180252	ChIJsWqeAdp6jEcREfga9S_Q-48
206	46.20004526208345	6.139788448667956	ChIJn_A3f9VkjEcRsNvaLQn-RhY
207	46.199062008568234	6.153698410641695	ChIJz9Rj-zJljEcRsAYPP9CsU4A
208	46.17584416074972	6.12268203038834	ChIJLcphahd7jEcR9ipar2ILioc
209	46.177122522300444	6.075852708100214	ChIJFfGZM5F8jEcRSJ-P994LPAY
210	46.19389583429574	6.200095109167787	ChIJ24zO4h1wjEcRsDue62kHDHY
211	46.213603896744885	6.13006276700808	ChIJQ38ObsNkjEcRDZxIKf3qWOQ
212	46.23527082483798	6.124029693014254	ChIJ2Ysr6IpkjEcR1tQBLrbokLM
213	46.184658377633966	6.135570196924306	ChIJ061xRyd7jEcR9jqXEJ_2h2Q
214	46.22187692037099	6.089374037595955	ChIJ7cqHpWdjjEcR5ql7ZecTEFk
215	46.21500896179921	6.124922168693543	ChIJyacvDMFkjEcROOICbSnhH98
216	46.17668152661953	6.157033165912721	ChIJk40luep6jEcR8PNSD3WS0cI
217	46.210062359465894	6.1990265522588865	ChIJyzFo8e1vjEcRZGUdvN4kL9w
218	46.214569931563304	6.129970098906065	ChIJ_aIFEMNkjEcROf6ux1QIo-U
219	46.22708209999999	6.0747855999999985	ChIJ7czjuBNjjEcRgHi8syAZX58
220	46.18289517705229	6.1196182789810285	ChIJPZj2nD57jEcRdqXtUvrfbDg
221	46.20710261285501	6.146201635069192	ChIJ_4okHiZljEcRPyNBYWM694s
222	46.23644038200948	6.123888591167592	ChIJ--enkIpkjEcRFCmRIaVkuig
223	46.21303199366245	6.124337326384313	ChIJP_B4M8FkjEcR4n8XFn5czXc
224	46.211523627019794	6.146849000516751	ChIJ5eHKySZljEcRMjeRwweOfOk
225	46.20361075265347	6.160929265124915	ChIJI7L3UjZljEcRYhjUMBna9rU
226	46.21569490728366	6.118439159188628	ChIJk_YlAL9kjEcR4MbTZ92Klyc
227	46.18860462262125	6.116537624200418	ChIJb7gzETh7jEcROl9IO47Hr_Q
228	46.22184109997703	6.148670926449344	ChIJKXn0JxxljEcRZqZFEF4PLPg
229	46.195773905420396	6.152371917562423	ChIJLTynHc16jEcR8sH6F4fS_pE
230	46.200011462004205	6.156063465270414	ChIJmdzvmjNljEcRsBxLDp9q4G0
231	46.16307686008881	6.171705400969164	ChIJ9xVK-IN6jEcRgh_-R6-HefQ
232	46.196158523523124	6.142497630227179	ChIJV2Zk4tR6jEcRsNbzgq3d1co
233	46.2356580100955	6.207848041970366	ChIJ4WKo7XZvjEcRbNjEIwDPGa0
234	46.27720188850822	6.168642648562593	ChIJeaDFW3dmjEcREMXBvrQAPGg
235	46.20421709702616	6.041187657125779	ChIJ9yxfoM1ijEcRgEb1WV-DFR0
236	46.20816941509621	6.14909492612462	ChIJ20b5uyVljEcRvvIkIp1dHTo
237	46.23873010169342	6.0850650968651125	ChIJTwTvn3VjjEcR0LOSFeB5mTA
238	46.21767622973529	6.097661305415913	ChIJXcBSvF9jjEcRvqs8_3ZI2Ys
239	46.209984074755205	6.151127747566922	ChIJr8s88SRljEcRlrcPEaNyLz8
240	46.17129106305106	6.0922698042124015	ChIJH7To1Xx7jEcRQCMzEn7qYBo
241	46.206063688950415	6.101365985548988	ChIJI-6wQalkjEcRCF4GIlm3gvk
242	46.16903954755193	6.134446897150664	ChIJ2YdituJ6jEcRUEoMGAGEkBA
243	46.281571596013634	6.143917787748758	ChIJpRBDb5xmjEcREBU0PMkzNS0
244	46.20968990491881	6.145684693642933	ChIJY_SA9yZljEcR8O2ScKeMpw0
245	46.201037566359275	6.138685933943114	ChIJ916zu9VkjEcRnXOBZFjwDVs
246	46.194606088399986	6.126740531439723	ChIJY8LYOjJ7jEcREGn9r_ik6tU
247	46.2063684534711	6.148277344141399	ChIJeSo1Ey9ljEcR_L6-u1xx8qM
248	46.19922327768016	6.141831599246396	ChIJrf4b6SpljEcRs3AtLG3hvz4
249	46.2048612260531	6.139793249982178	ChIJSZveStZkjEcR-vsjPV3FaLM
250	46.19670145672266	6.13780370821545	ChIJL4w_6Sp7jEcRIH9H3jJ-tFY
251	46.19835899921239	6.185015978690741	ChIJeXO0ZP9vjEcRsAjy1-UFPeQ
252	46.18945215551825	6.13210941174429	ChIJaSt4UC97jEcRpgIK_S2iqug
253	46.19333277858412	6.177287993353999	ChIJe4rofax6jEcRzlh7NG7h8Q0
254	46.18615530572599	6.049380229695619	ChIJM4M7A998jEcR8FoaIHNIwqQ
255	46.186040215864566	6.08233758051757	ChIJv3mnWKN8jEcRMoFZVjQOOQs
256	46.22317299216147	6.09284083029717	ChIJR5f3EmZjjEcRJc5uMX8xdGw
257	46.18358134021747	6.145478654088446	ChIJEdvpfdt6jEcRAKt4xf5N3yo
258	46.21050494730052	6.1441735127426504	ChIJm-pNESdljEcR0TvXr26OdwM
259	46.204898587847154	6.139786785611462	ChIJSZveStZkjEcR-vsjPV3FaLM
260	46.20064850266681	6.152695962088041	ChIJfZVgajJljEcR8tOO6ScEO_w
261	46.182560662876824	6.158367081632385	ChIJ_ep0U8d6jEcRfiiMEti8LmI
262	46.195855974618205	6.196038798972236	ChIJJdauueJvjEcRSlSG9CJzBbY
263	46.208274062125334	6.164758801439026	ChIJmeBah0dljEcR5EJG-I54FzE
264	46.19394030847076	6.139407375052752	ChIJhXkI9dV6jEcRA7qOrmR3H9M
265	46.197671996225395	6.167219213222319	ChIJRcsmT0tljEcRZK9RVxnN1OY
266	46.19377306484305	6.142842465122967	ChIJL5wzFNR6jEcRQblhSLOf4YQ
267	46.20004234077329	6.158106595279985	ChIJLRZtaTRljEcRfsJVTMV8Sxw
268	46.211361837970955	6.104453198962705	ChIJH7zrzqVkjEcR0M25Y6rTVBQ
269	46.209349418901716	6.12698	ChIJH6XOv8VkjEcRopzPbVqdwrM
270	46.208795818669444	6.132826318733328	ChIJ23c3lNpkjEcRID68NuqBGxw
271	46.203185590045315	6.142649404766828	ChIJm7MwjilljEcRQTk7CBcMPu4
272	46.2072193079358	6.099669586712487	ChIJw71JVahkjEcR4FKwf9Dr0ss
273	46.19461879641698	6.149371496261613	ChIJazWod9J6jEcRRrzDpRvI3nk
274	46.179742282298754	6.1287134112322015	ChIJd_FAaiJ7jEcRIp5hfighP-g
275	46.19710704244028	6.1620700067565926	ChIJUwVRVTVljEcRAjtx47wbc4c
276	46.17101748862077	6.107283341789213	ChIJWZd68W17jEcRUkp9y0HMolQ
277	46.210280700288585	6.139657493499388	ChIJ9UVF_dhkjEcRwV1kiGVm-64
278	46.19265920703593	6.11215872080847	ChIJ42P6QUl7jEcRiVX6ykzpZbc
279	46.18249372473898	6.149497251666683	ChIJVbGcfsN6jEcR5krO4ujr9sM
280	46.191300654721154	5.999061448977511	ChIJw7MvDfWHjEcR0A-hZmjEffQ
281	46.2244216602883	6.080471419588676	ChIJRQjyfmtjjEcRdLjGhkA_kq4
282	46.2157576954499	6.096092422204773	ChIJJeg7Gl9jjEcRgjliZpnacI8
283	46.23530680474025	6.124029290755385	ChIJ2Ysr6IpkjEcR1tQBLrbokLM
284	46.201877414758606	6.138061502146847	ChIJy9ToyNVkjEcR4LbC8qPLo58
285	46.19559904847731	6.1362679228160975	ChIJFbFMByt7jEcRa-4rUpl5d20
286	46.2041658910913	6.154848614969385	ChIJrz5lqzFljEcRGktAO1ipbl8
287	46.19914955053639	6.143571091338294	ChIJB-ulECtljEcR5P2j3VgR8bY
288	46.16951825011453	6.1116475189752775	ChIJNQ6UTA17jEcRQv94b9_3Dos
289	46.220526008402764	6.149890441324121	ChIJ0QFhsR5ljEcRwHcC1dABLw8
290	46.20961799329504	6.144279655022198	ChIJ-V8XCCdljEcRKIqM-w2F8lM
291	46.23928265200194	6.236369559667526	ChIJJd1oOwNvjEcR4MXd2iAVH_c
292	46.257645854986706	6.156546761116591	ChIJR0eQuctljEcRMJSqoWZ3OuM
293	46.183230042564986	6.158349570136181	ChIJt_oBW8d6jEcRvAFHu578giA
294	46.20620500625865	6.140122197366638	ChIJ_TaTv9dkjEcRu27NgQH93WE
295	46.22165283037292	6.109610316940694	ChIJdeOIuZlkjEcRSMYp3OLBPcE
296	46.19084776857307	6.15100063295573	ChIJdbqZR856jEcRKApfumGnntE
297	46.23110084980531	6.073868334669367	ChIJk6ycDw5jjEcRaAjxUNM0hZc
298	46.191112550830105	6.162727061533909	ChIJK9p4arZ6jEcRKH2ScCMx8xg
299	46.209649615541714	6.150689204527912	ChIJyaiaWiRljEcRLIuM0DkbvzU
300	46.21650419130163	6.177882229734335	ChIJfedFw2dljEcRogy9jGK237w
301	46.20356137441784	6.178418329019014	ChIJ67D66VBljEcRtqwtdd_2NIY
302	46.18955579576662	6.1152624064925005	ChIJG6G2_0d7jEcROMEgSWSj7U4
303	46.2301552062634	6.084131991389303	ChIJucpcDnJjjEcR7GjhOv_P9Z0
304	46.23161753649804	6.082231818086955	ChIJgb6H-nJjjEcRIPjfdFZl0Lc
305	46.193688883568676	6.137710744522237	ChIJqWRIGCp7jEcRLtr9eNd_EJ8
306	46.19150408314872	6.202104890043512	ChIJEesr7x5wjEcRQsb9WxeDQFg
307	46.22043733320454	6.129463092687673	ChIJt21JDOlkjEcRMCljz1REMv0
308	46.20001006226351	6.15352942869092	ChIJ3bebWjJljEcR0dcTIqrgqWM
309	46.21984656076037	6.086527635401777	ChIJBXp4IGhjjEcR1twUrFppLCg
