	index	ID_ACCIDENT	DATE_	GROUPE_ACCIDENT	COMMUNE	CONDITIONS_LUMINEUSES	CONDITIONS_METEO	CONSEQUENCES	COOR_X	COOR_Y	ETAT_ROUTE	GENRE_ROUTE	HEURE	JOUR	LOCALITE	NB_ENFANTS_IMPLIQUES	NB_ENFANTS_ECOLE	NB_BLESSES_LEGERS	NB_BLESSES_GRAVES	NB_TUES	NB_PIETONS	NB_BICYCLETTES	NB_VAE_25	NB_VAE_45	NB_CYCLOMOTEURS	NB_MOTOS_50	NB_MOTOS_125	NB_MOTOS_11KW	NB_VOITURES_TOURISME	NB_VOITURES_LIVRAISON	NB_CAMIONS	NB_BUS	NB_TRAM	E	N	YEAR	MONTH	DAY	CAUSE_g	CAUSE_sg	road_name
2383	13604	1640898.0	2015-08-24	Accident en parquant	Vernier	Jour	Beau	Autres	6.105687381223757	46.20227101081158	Sèche	Route principale	1899-12-30 12:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497117.0	1117633.0	2015	8	24	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Route d'Aïre 177
2384	13605	1655435.0	2015-10-01	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Genève	Jour	Beau	Avec blessés légers	6.1609057387865285	46.20139843193987	Sèche	Route principale	1899-12-30 10:00:00	Jeudi	Non renseigné	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2501377.0	1117465.0	2015	10	1	Dépassement (situation)	Franchissement de la ligne de sécurité	Place de Jargonnant
2385	13606	1664869.0	2015-10-24	Accident par tamponnement	Meyrin	Nuit	Beau	Autres	6.09895409464748	46.22155262965127	Sèche	Route principale	1899-12-30 21:00:00	Samedi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	2496634.0	1119785.0	2015	10	24	Autres mouvements dans la circulation	Arrêt (freinage) sans raison sur la chaussée, arrêt intempestif	Route de Meyrin
2386	13648	1585359.0	2015-04-15	Accident en parquant	Genève	Nuit	Autre	Autres	6.1396059537938985	46.19591003025168	Autre	Route secondaire	1899-12-30 17:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499723.0	1116882.0	2015	4	15	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Boulevard Carl-Vogt 91-83
2387	13649	1578425.0	2015-03-30	Dérapage ou perte de maîtrise	Genève	Jour	Beau	Autres	6.140554266280682	46.21154844943843	Sèche	Route principale	1899-12-30 18:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499825.0	1118619.0	2015	3	30	Utilisation inadéquate du véhicule	Stationnement sans précautions suffisantes	Rue du Fort-Barreau 19-13
2388	13650	1613248.0	2015-06-16	Accident en parquant	Genève	Jour	Beau	Autres	6.16144218274935	46.19345134174948	Sèche	Autre	1899-12-30 15:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2501404.0	1116581.0	2015	6	16	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Route de Florissant 59-53
2389	13651	1614769.0	2015-06-25	Accident impliquant des piétons	Carouge GE	Jour	Beau	Avec blessés légers	6.138154425285277	46.1818402525856	Sèche	Route secondaire	1899-12-30 18:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2499585.0	1115320.0	2015	6	25	Refus d'accorder la priorité	Arrêt obligatoire devant un passage pour piétons	Boulevard des Promenades 25
2390	13652	1587004.0	2015-04-20	Accident en traversant une route	Genève	Jour	Beau	Avec blessés légers	6.142321284888368	46.200484665202616	Sèche	Route secondaire	1899-12-30 16:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2499941.0	1117387.0	2015	4	20	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Stop'	Rue du Général-Dufour 1
2391	13653	1602487.0	2015-05-28	Accident par tamponnement	Vernier	Jour	Beau	Autres	6.0914860717612935	46.2195383912182	Sèche	Route principale	1899-12-30 14:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2496054.0	1119571.0	2015	5	28	Inattention et distraction	Manque d'attention momentané	Route du Nant-d'Avril
2392	13654	1599695.0	2015-05-21	Accident en s'engageant sur une route	Anières	Jour	Beau	Avec blessés graves	6.237615015397178	46.26807877066052	Sèche	Route principale	1899-12-30 09:00:00	Jeudi	Non renseigné	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2507411.0	1124783.0	2015	5	21	Refus d'accorder la priorité	Refus d'accorder la priorité à l'entrée dans la circulation depuis une place privée, etc.	Route de Thonon 349-345
2393	13655	1598119.0	2015-05-17	Dérapage ou perte de maîtrise	Cologny	Jour	Beau	Autres	6.175204376990241	46.21447883325318	Sèche	Route principale	1899-12-30 16:00:00	Dimanche	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2502504.0	1118901.0	2015	5	17	Etat / intention du conducteur	Influence de l'alcool	Quai de Cologny
2394	13656	1647965.0	2015-09-12	Accident par tamponnement	Genève	Jour	Beau	Autres	6.1495851167166675	46.205066306125886	Sèche	Route principale	1899-12-30 14:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2500510.0	1117887.0	2015	9	12	Autres mouvements dans la circulation	Marche arrière imprudente	Pont du Mont-Blanc
2395	13657	1583422.0	2015-04-12	Accident lors d'un dépassement ou lors d'un changement de voie de circulation	Bellevue	Inconnu	Beau	Autres	6.153770683551171	46.25387681530562	Sèche	Route principale	1899-12-30 15:00:00	Dimanche	Non renseigné	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2500922.0	1123307.0	2015	4	12	Inattention et distraction	Manque d'attention momentané	Route de Lausanne 314-318
2396	13658	1642654.0	2015-08-30	Accident impliquant des piétons	Genève	Jour	Beau	Avec blessés légers	6.160017793287084	46.20665149869353	Sèche	Route principale	1899-12-30 17:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2501318.0	1118050.0	2015	8	30	Refus d'accorder la priorité	Arrêt obligatoire devant un passage pour piétons	Quai Gustave-Ador 42
2397	13659	1650708.0	2015-09-18	Accident en parquant	Genève	Inconnu	Beau	Autres	6.1425637604871985	46.195746122347295	Sèche	Route secondaire	1899-12-30 19:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499951.0	1116860.0	2015	9	18	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Rue Guillaume-de-Marcossay 21-7
2398	13660	1627731.0	2015-07-26	Dérapage ou perte de maîtrise	Bernex	Nuit	Beau	Avec blessés légers	6.046980960001101	46.17224986818507	Sèche	Route principale	1899-12-30 01:00:00	Dimanche	A l'extérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2492527.0	1114375.0	2015	7	26	Etat / intention du conducteur	Influence de l'alcool	Route du Merley
2399	13661	1652631.0	2015-09-24	Accident en s'engageant sur une route	Le Grand-Saconnex	Jour	Beau	Avec blessés légers	6.118006760087937	46.23815151918828	Sèche	Route secondaire	1899-12-30 08:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2498135.0	1121605.0	2015	9	24	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Stop'	Route Douanière
2400	13662	1653911.0	2015-09-27	Accident en parquant	Genève	Jour	Beau	Autres	6.151336590288532	46.21099721206135	Sèche	Route principale	1899-12-30 11:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500656.0	1118544.0	2015	9	27	Utilisation inadéquate du véhicule	Ouverture imprudente de la portière	Rue Barton 7
2401	13663	1665319.0	2015-10-10	Accident en parquant	Genève	Nuit	Beau	Autres	6.139210725210215	46.20757437570978	Sèche	Route secondaire	1899-12-30 17:00:00	Samedi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499714.0	1118179.0	2015	10	10	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Rue du Mandement
2402	13664	1630714.0	2015-08-02	Accident en parquant	Meyrin	Jour	Beau	Autres	6.105959598469133	46.22923795903576	Sèche	Autre	1899-12-30 12:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2497189.0	1120630.0	2015	8	2	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Route de l'Aéroport
2403	13665	1647592.0	2015-09-11	Accident par tamponnement	Vernier	Jour	Couvert	Avec blessés légers	6.102415962380699	46.2141262295081	Sèche	Route secondaire	1899-12-30 16:00:00	Vendredi	A l'extérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	2496887.0	1118955.0	2015	9	11	Autres mouvements dans la circulation	Suivre de trop près le véhicule qui précède	Route de Vernier
2404	13666	1620379.0	2015-07-09	Dérapage ou perte de maîtrise	Puplinge	Aurore / crépuscule	Beau	Avec blessés légers	6.223108270526165	46.20329133902965	Sèche	Route secondaire	1899-12-30 05:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2506181.0	1117599.0	2015	7	9	Etat / intention du conducteur	Influence de l'alcool	Route de Mon-Idée
2405	13667	1678309.0	2015-11-25	Dérapage ou perte de maîtrise	Vernier	Nuit	Couvert	Avec blessés légers	6.103420522847568	46.213328398094	Humide	Route principale	1899-12-30 20:00:00	Mercredi	A l'extérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2496963.0	1118865.0	2015	11	25	Inattention et distraction	Manque d'attention momentané	Route de Vernier 137
2406	13669	1678114.0	2015-11-25	Accident en s'engageant sur une route	Genève	Jour	Couvert	Avec blessés légers	6.13759191328663	46.21674149907872	Mouillée	Route principale	1899-12-30 12:00:00	Mercredi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2499606.0	1119200.0	2015	11	25	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Stop'	Rue du Vidollet
2407	13670	1687753.0	2015-12-17	Accident par tamponnement	Genève	Nuit	Couvert	Autres	6.135341777749279	46.20842043990142	Sèche	Route secondaire	1899-12-30 21:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499417.0	1118278.0	2015	12	17	Etat / intention du conducteur	Influence de l'alcool	Rue de Lyon 24-30
2408	13671	1691017.0	2015-12-27	Dérapage ou perte de maîtrise	Genève	Nuit	Couvert	Autres	6.155732200996503	46.201555642237004	Humide	Route secondaire	1899-12-30 05:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2500978.0	1117489.0	2015	12	27	Autres mouvements dans la circulation	Marche arrière imprudente	Place des Eaux-Vives 8-12
2409	13673	1675902.0	2015-11-19	Accident par tamponnement	Vernier	Nuit	Couvert	Autres	6.084062554105513	46.212117019211185	Sèche	Autoroute	1899-12-30 18:00:00	Jeudi	A l'extérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2495467.0	1118756.0	2015	11	19	Etat / intention du conducteur	Maladies physiques ou psychiques	Chemin De-Sales
2410	13676	1677150.0	2015-10-30	Dérapage ou perte de maîtrise	Thônex	Nuit	Autre	Autres	6.2075493362371565	46.19744570542203	Sèche	Route secondaire	1899-12-30 19:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2504970.0	1116968.0	2015	10	30	Cause inconnue	Cause inconnue	Chemin de la Mousse
2411	13677	1669687.0	2015-10-27	Accident en parquant	Genève	Inconnu	Beau	Autres	6.1502604109329475	46.213755949969006	Sèche	Autre	1899-12-30 18:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500578.0	1118852.0	2015	10	27	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Rue Jean-Ant.-Gautier 8-16
2412	13679	1662524.0	2015-10-18	Dérapage ou perte de maîtrise	Petit-Lancy	Jour	Beau	Autres	6.129539724379129	46.17651341628822	Sèche	Route secondaire	1899-12-30 18:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2498910.0	1114739.0	2015	10	18	Vitesse	Inadaptée au tracé de la route (virage serré, proximité d'un débouché, etc.)	Route des Jeunes
2413	13681	1673802.0	2015-11-15	Accident en traversant une route	Genève	Jour	Beau	Avec blessés légers	6.1429113493885135	46.20073435825868	Sèche	Route secondaire	1899-12-30 15:00:00	Dimanche	A l'intérieur d'une localité	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2499987.0	1117414.0	2015	11	15	Refus d'accorder la priorité	Priorité avec une signalisation fixe 'Stop'	Rue Jean-François Bartholoni 10
2414	13784	1561476.0	2015-02-13	Accident en parquant	La Croix-de-Rozon	Nuit	Couvert	Autres	6.136463082400081	46.14372818971975	Sèche	Route principale	1899-12-30 20:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2499384.0	1111086.0	2015	2	13	Cause inconnue	Véhicule stationné (omission de la déclaration obligatoire)	Chemin d'Archamps 15-5
2415	13786	1545959.0	2015-01-08	Accident impliquant des piétons	Vernier	Jour	Beau	Avec blessés légers	6.110313635073132	46.216576658160456	Sèche	Route secondaire	1899-12-30 09:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2497501.0	1119217.0	2015	1	8	Refus d'accorder la priorité	Arrêt obligatoire devant un passage pour piétons	Unnamed Road
2416	13787	1631529.0	2015-08-04	Dérapage ou perte de maîtrise	Plan-les-Ouates	Jour	Beau	Autres	6.1055755354324726	46.16506753330721	Sèche	Route secondaire	1899-12-30 13:00:00	Mardi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2497038.0	1113498.0	2015	8	4	Inattention et distraction	Manque d'attention momentané	Route de la Galaise 1
2417	13802	1570403.0	2015-03-12	Dérapage ou perte de maîtrise	Genève	Nuit	Beau	Autres	6.147567749997998	46.212537593435506	Sèche	Autre	1899-12-30 01:00:00	Jeudi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2500368.0	1118720.0	2015	3	12	Inattention et distraction	Manque d'attention momentané	Rue de Berne 50-54
2418	13803	1619230.0	2015-07-06	Dérapage ou perte de maîtrise	Petit-Lancy	Jour	Beau	Autres	6.117654660263272	46.17687864096224	Sèche	Route secondaire	1899-12-30 14:00:00	Lundi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2497993.0	1114795.0	2015	7	6	Etat / intention du conducteur	Maladies physiques ou psychiques	Avenue du Curé Baud
2419	13804	1593182.0	2015-05-01	Accident en parquant	Genève	Jour	Pluie	Autres	6.15753767792392	46.202466842344464	Mouillée	Route principale	1899-12-30 15:00:00	Vendredi	A l'intérieur d'une localité	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2501119.0	1117588.0	2015	5	1	Dépassement (circulation)	En dépassant de trop près (latéral)	Rue Henri-Blanvalet 5-1
