ID_GM_CARREFOUR;TYPE;COMMENTAIRE;DATE_MAJ;RAYON;E;N
224592;Autres carrefours;;2008-04-18 16:21:11;;2500772.63;1116400.11
228380;Autres carrefours;;2008-04-18 16:21:11;;2488961.87;1119677.68
232666;Impasse;;2008-04-18 16:21:11;;2506527.45;1120426.94
228129;Autres carrefours;;2008-04-18 16:21:11;;2488175.90;1118875.59
225324;Signalisation lumineuse;;2008-04-18 16:21:11;;2499863.09;1117738.15
228035;Autres carrefours;;2008-04-18 16:21:11;;2488214.54;1116414.42
226910;Autres carrefours;;2008-04-18 16:21:11;;2497797.71;1116401.49
225149;Signalisation lumineuse;;2008-04-18 16:21:11;;2499798.33;1116927.59
226906;Autres carrefours;;2008-04-18 16:21:11;;2497892.50;1116643.94
225696;Autres carrefours;;2008-04-18 16:21:11;;2494802.77;1117137.82
226678;Autres carrefours;;2008-04-18 16:21:11;;2500259.26;1116893.77
228497;Autres carrefours;;2008-04-18 16:21:11;;2510724.86;1120882.03
225056;Autres carrefours;;2008-04-18 16:21:11;;2507249.64;1122558.61
226008;Autres carrefours;;2008-04-18 16:21:11;;2501445.16;1113330.16
228238;Autres carrefours;;2008-04-18 16:21:11;;2500542.50;1127190.73
223532;Autres carrefours;;2008-04-18 16:21:11;;2508003.76;1120857.71
227612;Autres carrefours;;2008-04-18 16:21:11;;2491983.22;1120093.16
227309;Autres carrefours;;2008-04-18 16:21:11;;2491348.94;1119883.95
233574;Changement voie;;2008-04-18 16:21:11;;2492371.23;1116836.21
228516;Autres carrefours;;2008-04-18 16:21:11;;2505643.02;1120139.75
225982;Autres carrefours;;2008-04-18 16:21:11;;2492830.80;1114380.10
232520;Changement voie;;2008-04-18 16:21:11;;2495953.37;1114289.75
228617;Autres carrefours;;2008-04-18 16:21:11;;2490129.68;1118828.83
233500;Impasse;;2008-04-18 16:21:11;;2504075.14;1116187.70
232864;Impasse;;2008-04-18 16:21:11;;2497573.16;1115336.84
233477;Impasse;;2008-04-18 16:21:11;;2495871.02;1121517.82
232206;Impasse;;2008-04-18 16:21:11;;2492182.47;1116424.79
227726;Autres carrefours;;2008-04-18 16:21:11;;2490448.88;1116620.00
232417;Impasse;;2008-04-18 16:21:11;;2504729.46;1118773.07
228972;Autres carrefours;;2008-04-18 16:21:11;;2504357.72;1121492.04
232181;Impasse;;2008-04-18 16:21:11;;2501275.43;1116936.99
224251;Autres carrefours;;2008-04-18 16:21:11;;2498735.51;1111238.65
232700;Impasse;;2008-04-18 16:21:11;;2506017.55;1124649.14
224377;Autres carrefours;;2008-04-18 16:21:11;;2503690.15;1115910.09
232446;Impasse;;2008-04-18 16:21:11;;2499722.20;1115243.08
228054;Autres carrefours;;2008-04-18 16:21:11;;2487856.91;1116321.56
232340;Impasse;;2008-04-18 16:21:11;;2500599.41;1113692.05
228827;Autres carrefours;;2008-04-18 16:21:11;;2504773.42;1119999.66
225234;Autres carrefours;;2008-04-18 16:21:11;;2501019.87;1114334.07
223616;Autres carrefours;;2008-04-18 16:21:11;;2500135.80;1113749.36
228717;Autres carrefours;;2008-04-18 16:21:11;;2498487.01;1113072.98
228910;Autres carrefours;;2008-04-18 16:21:11;;2502192.27;1118540.75
223908;Autres carrefours;;2008-04-18 16:21:11;;2504150.98;1119179.44
228284;Giratoire;;2008-10-15 16:38:18;15;2495186.69;1120098.00
232538;Impasse;;2008-04-18 16:21:11;;2496879.39;1114970.70
224011;Autres carrefours;;2008-04-18 16:21:11;;2504975.70;1116901.48
228376;Autres carrefours;;2008-04-18 16:21:11;;2489036.02;1118534.35
228782;Autres carrefours;;2008-04-18 16:21:11;;2504328.76;1118413.07
233221;Changement voie;;2008-04-18 16:21:11;;2496581.67;1112640.55
232711;Impasse;;2008-04-18 16:21:11;;2502623.07;1116659.56
223391;Autres carrefours;;2008-04-18 16:21:11;;2507218.00;1117947.88
229135;Stop toutes directions;;2008-04-18 16:21:11;;2504601.94;1120149.04
227870;Autres carrefours;;2008-04-18 16:21:11;;2497796.84;1116242.88
228373;Autres carrefours;;2008-04-18 16:21:11;;2498995.26;1116046.73
226766;Autres carrefours;;2008-04-18 16:21:11;;2498168.02;1117080.23
224574;Autres carrefours;;2008-04-18 16:21:11;;2500414.56;1116157.28
225264;Autres carrefours;;2008-04-18 16:21:11;;2500263.27;1118184.01
232948;Changement voie;;2008-04-18 16:21:11;;2494801.87;1117939.23
225850;Autres carrefours;;2008-04-18 16:21:11;;2496140.45;1119987.93
223548;Autres carrefours;;2008-04-18 16:21:11;;2506299.49;1119467.33
226562;Autres carrefours;;2008-04-18 16:21:11;;2495193.36;1120603.50
228780;Autres carrefours;;2008-04-18 16:21:11;;2497140.81;1115095.12
233199;Impasse;;2008-04-18 16:21:11;;2504676.01;1121509.96
227671;Autres carrefours;;2008-04-18 16:21:11;;2500591.11;1117576.59
228868;Stop toutes directions;;2008-04-18 16:21:11;;2505120.99;1122127.76
225832;Signalisation lumineuse;;2008-04-18 16:21:11;;2495188.47;1118959.27
228124;Autres carrefours;;2008-04-18 16:21:11;;2487304.24;1118679.37
228588;Autres carrefours;;2008-04-18 16:21:11;;2500501.83;1113531.32
227388;Autres carrefours;;2008-04-18 16:21:11;;2491311.44;1118260.36
223581;Autres carrefours;;2008-04-18 16:21:11;;2506351.24;1117871.92
229107;Autres carrefours;;2008-04-18 16:21:11;;2494851.22;1119665.21
228769;Autres carrefours;;2008-04-18 16:21:11;;2493042.10;1121059.51
233486;Impasse;;2008-04-18 16:21:11;;2488970.94;1114741.61
232717;Impasse;;2008-04-18 16:21:11;;2502825.60;1117450.49
232605;Impasse;;2008-04-18 16:21:11;;2505157.31;1117846.15
232408;Impasse;;2008-04-18 16:21:11;;2495240.73;1118470.31
224372;Autres carrefours;;2008-04-18 16:21:11;;2503721.65;1116291.89
232110;Impasse;;2008-04-18 16:21:11;;2502897.63;1119373.75
225890;Autres carrefours;;2008-04-18 16:21:11;;2501722.05;1114279.50
225633;Autres carrefours;;2008-04-18 16:21:11;;2494695.46;1113364.21
227899;Autres carrefours;;2008-04-18 16:21:11;;2508031.37;1128399.12
222931;Autres carrefours;;2008-04-18 16:21:11;;2500434.53;1117631.27
233538;Changement voie;;2008-04-18 16:21:11;;2487846.10;1119191.26
232020;Impasse;;2008-04-18 16:21:11;;2498610.35;1117734.41
226024;Autres carrefours;;2008-04-18 16:21:11;;2492238.15;1116721.96
233070;Impasse;;2008-04-18 16:21:11;;2508676.10;1119899.40
228988;Autres carrefours;;2008-04-18 16:21:11;;2496353.79;1117035.00
232861;Impasse;;2008-04-18 16:21:11;;2497522.88;1115314.78
228260;Autres carrefours;;2008-04-18 16:21:11;;2498027.51;1126362.55
227005;Autres carrefours;;2008-04-18 16:21:11;;2500766.03;1117371.86
226981;Autres carrefours;;2008-04-18 16:21:11;;2493264.60;1113217.97
225555;Autres carrefours;;2008-04-18 16:21:11;;2500375.48;1112881.49
232477;Impasse;;2008-04-18 16:21:11;;2500838.21;1122054.46
224511;Signalisation lumineuse;;2008-04-18 16:21:11;;2501497.37;1118076.11
223618;Autres carrefours;;2008-04-18 16:21:11;;2500135.39;1113631.64
226646;Autres carrefours;;2008-04-18 16:21:11;;2491384.32;1120504.01
228098;Signalisation lumineuse;;2008-04-18 16:21:11;;2500517.70;1117867.13
226471;Autres carrefours;;2008-04-18 16:21:11;;2494551.30;1119507.44
228086;Autres carrefours;;2008-04-18 16:21:11;;2498105.79;1127058.45
225088;Autres carrefours;;2008-04-18 16:21:11;;2506869.14;1121814.06
223730;Autres carrefours;;2008-04-18 16:21:11;;2505960.89;1123437.97
224557;Autres carrefours;;2008-04-18 16:21:11;;2501473.08;1116542.44
228884;Autres carrefours;;2008-04-18 16:21:11;;2499616.01;1114604.04
233366;Impasse;;2008-04-18 16:21:11;;2501953.20;1116722.46
226203;Autres carrefours;;2008-04-18 16:21:11;;2502569.73;1113501.33
223280;Autres carrefours;;2008-04-18 16:21:11;;2500344.70;1122299.12
223694;Autres carrefours;;2008-04-18 16:21:11;;2504366.68;1123157.23
225215;Autres carrefours;;2008-04-18 16:21:11;;2500855.66;1113708.99
232048;Impasse;;2008-04-18 16:21:11;;2502414.64;1113331.97
226968;Autres carrefours;;2008-04-18 16:21:11;;2498251.88;1116704.84
226033;Autres carrefours;;2008-04-18 16:21:11;;2491827.44;1116737.95
226573;Stop toutes directions;;2008-04-18 16:21:11;;2495785.11;1120758.66
226465;Autres carrefours;;2008-04-18 16:21:11;;2502316.87;1112934.50
227748;Autres carrefours;;2008-04-18 16:21:11;;2496257.27;1119939.79
224132;Autres carrefours;;2008-04-18 16:21:11;;2498616.19;1113184.24
227623;Autres carrefours;;2008-04-18 16:21:11;;2489752.01;1112879.56
224138;Stop toutes directions;;2008-04-18 16:21:11;;2499450.44;1116194.53
224155;Autres carrefours;;2008-04-18 16:21:11;;2502733.15;1113221.15
225216;Autres carrefours;;2008-04-18 16:21:11;;2501186.68;1113835.34
225209;Autres carrefours;;2008-04-18 16:21:11;;2500330.08;1114698.81
228866;Autres carrefours;;2008-04-18 16:21:11;;2504687.43;1122031.06
228669;Autres carrefours;;2008-04-18 16:21:11;;2500847.13;1114497.37
232320;Impasse;;2008-04-18 16:21:11;;2500430.61;1122883.88
228768;Autres carrefours;;2008-04-18 16:21:11;;2493367.73;1120981.15
225677;Autres carrefours;;2008-04-18 16:21:11;;2495705.64;1115653.33
223812;Autres carrefours;;2008-04-18 16:21:11;;2505767.66;1121384.66
223501;Autres carrefours;;2008-04-18 16:21:11;;2506829.82;1121251.87
225036;Autres carrefours;;2008-04-18 16:21:11;;2506070.55;1122355.88
225684;Autres carrefours;;2008-04-18 16:21:11;;2486568.88;1111879.25
233197;Impasse;;2008-04-18 16:21:11;;2501754.02;1117160.97
227009;Signalisation lumineuse;;2008-04-18 16:21:11;;2500893.94;1117472.31
226705;Autres carrefours;;2008-04-18 16:21:11;;2501877.82;1116615.65
232272;Impasse;;2008-04-18 16:21:11;;2487690.01;1114332.62
233091;Impasse;;2008-04-18 16:21:11;;2498183.95;1115970.23
225138;Autres carrefours;;2008-04-18 16:21:11;;2499606.14;1117280.56
233002;Impasse;;2008-04-18 16:21:11;;2499984.56;1115856.11
227146;Autres carrefours;;2008-04-18 16:21:11;;2490979.84;1120993.99
224399;Autres carrefours;;2008-04-18 16:21:11;;2501842.81;1117416.46
227493;Autres carrefours;;2008-04-18 16:21:11;;2507494.39;1126663.26
232519;Changement voie;;2008-04-18 16:21:11;;2495950.18;1114287.34
224509;Autres carrefours;;2008-04-18 16:21:11;;2501366.09;1118081.43
226358;Autres carrefours;;2008-04-18 16:21:11;;2500419.28;1118450.66
227115;Autres carrefours;;2008-04-18 16:21:11;;2500787.18;1117136.36
232989;Impasse;;2008-04-18 16:21:11;;2496894.78;1115296.04
224242;Autres carrefours;;2008-04-18 16:21:11;;2497576.39;1111346.39
233288;Changement voie;;2008-04-18 16:21:11;;2506250.23;1120097.49
223888;Autres carrefours;;2008-04-18 16:21:11;;2504595.41;1119626.40
222987;Autres carrefours;;2008-04-18 16:21:11;;2506119.58;1121176.21
225008;Autres carrefours;;2008-04-18 16:21:11;;2506698.88;1123879.78
233204;Impasse;;2008-04-18 16:21:11;;2498710.35;1114258.81
228045;Autres carrefours;;2008-04-18 16:21:11;;2488123.78;1116639.77
226982;Autres carrefours;;2008-04-18 16:21:11;;2492619.02;1113235.76
224439;Autres carrefours;;2008-04-18 16:21:11;;2503106.59;1117121.58
225362;Signalisation lumineuse;;2008-04-18 16:21:11;;2499775.41;1117641.44
224331;Autres carrefours;;2008-04-18 16:21:11;;2503182.22;1118905.62
228219;Giratoire;;2008-10-15 14:10:31;10;2501027.40;1126999.06
233163;Impasse;;2008-04-18 16:21:11;;2489799.10;1111709.32
223069;Autres carrefours;;2008-04-18 16:21:11;;2512178.56;1123172.21
222831;Autres carrefours;;2008-04-18 16:21:11;;2497539.81;1117255.00
232778;Frontière;;2008-04-18 16:21:11;;2511898.25;1123359.54
233110;Impasse;;2008-04-18 16:21:11;;2504594.12;1122389.03
229139;Autres carrefours;;2008-04-18 16:21:11;;2504333.99;1120617.74
224861;Autres carrefours;;2008-04-18 16:21:11;;2500431.76;1118650.11
225409;Autres carrefours;;2008-04-18 16:21:11;;2500626.56;1117001.51
222859;Autres carrefours;;2008-04-18 16:21:11;;2498478.60;1114242.72
232156;Impasse;;2008-04-18 16:21:11;;2499469.36;1116982.24
237335;Changement voie;;2011-10-20 16:21:22.000001;;2498205.54;1121033.47
232439;Changement voie;;2008-04-18 16:21:11;;2500245.39;1115805.27
226507;Autres carrefours;;2008-04-18 16:21:11;;2492595.42;1117301.49
225231;Autres carrefours;;2008-04-18 16:21:11;;2501143.26;1114232.00
223454;Autres carrefours;;2008-04-18 16:21:11;;2509093.85;1120516.72
226183;Autres carrefours;;2008-04-18 16:21:11;;2491797.57;1111189.89
226774;Signalisation lumineuse;;2008-04-18 16:21:11;;2498840.89;1116957.27
225120;Autres carrefours;;2008-04-18 16:21:11;;2498936.82;1117983.28
227956;Autres carrefours;;2008-04-18 16:21:11;;2486844.82;1112194.34
232655;Impasse;;2008-04-18 16:21:11;;2499248.74;1112582.22
232862;Impasse;;2008-04-18 16:21:11;;2499521.64;1114197.85
223831;Autres carrefours;;2008-04-18 16:21:11;;2504324.35;1121508.14
227318;Autres carrefours;;2008-04-18 16:21:11;;2491014.74;1119877.13
223878;Autres carrefours;;2008-04-18 16:21:11;;2504950.01;1118486.47
223876;Autres carrefours;;2008-04-18 16:21:11;;2505333.06;1118652.98
233348;Impasse;;2008-04-18 16:21:11;;2504657.64;1123210.42
224391;Autres carrefours;;2008-04-18 16:21:11;;2501511.71;1117090.33
227699;Autres carrefours;;2008-04-18 16:21:11;;2489411.15;1115204.52
226454;Autres carrefours;;2008-04-18 16:21:11;;2500339.46;1118171.03
225211;Autres carrefours;;2008-04-18 16:21:11;;2500906.26;1113599.83
226843;Autres carrefours;;2008-04-18 16:21:11;;2505627.06;1122352.24
228885;Autres carrefours;;2008-04-18 16:21:11;;2499653.33;1115017.85
232334;Impasse;;2008-04-18 16:21:11;;2501624.99;1116133.90
225716;Autres carrefours;;2008-04-18 16:21:11;;2496040.29;1112567.18
228606;Autres carrefours;;2008-04-18 16:21:11;;2488766.04;1113510.56
228112;Autres carrefours;;2008-04-18 16:21:11;;2498670.57;1129442.33
228067;Autres carrefours;;2008-04-18 16:21:11;;2487434.74;1116774.43
227698;Autres carrefours;;2008-04-18 16:21:11;;2490254.85;1114475.50
227933;Autres carrefours;;2008-04-18 16:21:11;;2488006.21;1112146.92
226848;Autres carrefours;;2008-04-18 16:21:11;;2505136.75;1121662.56
232280;Impasse;;2008-04-18 16:21:11;;2497831.56;1126078.64
227176;Autres carrefours;;2008-04-18 16:21:11;;2496721.53;1114375.05
223934;Autres carrefours;;2008-04-18 16:21:11;;2504333.72;1117750.42
228892;Autres carrefours;;2008-04-18 16:21:11;;2498268.50;1113262.75
225061;Autres carrefours;;2008-04-18 16:21:11;;2506320.58;1122281.51
226791;Autres carrefours;;2008-04-18 16:21:21;;2500364.70;1116702.81
224332;Autres carrefours;;2008-04-18 16:21:11;;2503117.42;1119214.89
226096;Autres carrefours;;2008-04-18 16:21:11;;2492849.11;1115932.97
223427;Autres carrefours;;2008-04-18 16:21:02;;2510077.23;1120372.46
223833;Autres carrefours;;2008-04-18 16:21:02;;2504537.49;1122630.05
233027;Impasse;;2008-04-18 16:21:02;;2506769.42;1123831.27
225169;Stop toutes directions;;2008-04-18 16:21:02;;2499367.64;1117270.84
226961;Signalisation lumineuse;;2008-04-18 16:21:02;;2496968.59;1115734.34
225199;Autres carrefours;;2008-04-18 16:21:02;;2499192.69;1114661.26
225494;Signalisation lumineuse;;2008-04-18 16:21:02;;2499711.51;1115954.79
228506;Autres carrefours;;2008-04-18 16:21:02;;2508272.53;1118041.73
232759;Impasse;;2008-04-18 16:21:02;;2498820.91;1125225.75
226794;Signalisation lumineuse;;2008-04-18 16:21:02;;2499880.65;1116769.37
224269;Autres carrefours;;2008-04-18 16:21:02;;2501115.70;1113471.63
229126;Autres carrefours;;2008-04-18 16:21:02;;2500032.08;1116325.71
226105;Autres carrefours;;2008-04-18 16:21:02;;2501636.34;1114061.89
232248;Impasse;;2008-04-18 16:21:02;;2487282.11;1117727.57
224679;Autres carrefours;;2008-04-18 16:21:02;;2498462.48;1117964.00
222913;Autres carrefours;;2008-04-18 16:21:02;;2496120.26;1112851.66
227208;Autres carrefours;;2008-04-18 16:21:02;;2499590.35;1115240.98
223587;Autres carrefours;;2008-04-18 16:21:02;;2499463.22;1113798.78
233008;Impasse;;2008-04-18 16:21:02;;2504943.60;1122093.72
233175;Impasse;;2008-04-18 16:21:02;;2501230.96;1126267.29
226694;Signalisation lumineuse;;2008-04-18 16:21:02;;2499989.72;1117125.80
225291;Autres carrefours;;2008-04-18 16:21:02;;2500283.83;1117812.76
224085;Autres carrefours;;2008-04-18 16:21:02;;2497017.77;1111820.28
232683;Impasse;;2008-04-18 16:21:02;;2504419.06;1120543.33
226648;Autres carrefours;;2008-04-18 16:21:02;;2491321.98;1120558.15
225110;Autres carrefours;;2008-04-18 16:21:02;;2499664.38;1118173.53
225398;Autres carrefours;;2008-04-18 16:21:02;;2500780.73;1116971.95
233248;Changement voie;;2008-04-18 16:21:02;;2500384.98;1117506.02
228197;Autres carrefours;;2008-04-18 16:21:02;;2501889.23;1127605.37
227269;Autres carrefours;;2008-04-18 16:21:02;;2498068.66;1115423.07
226605;Autres carrefours;;2008-04-18 16:21:02;;2494667.06;1120816.55
228794;Autres carrefours;;2008-04-18 16:21:02;;2493414.84;1121462.38
225309;Autres carrefours;;2008-04-18 16:21:02;;2499997.19;1117591.72
225034;Autres carrefours;;2008-04-18 16:21:02;;2506268.65;1123345.62
226512;Autres carrefours;;2008-04-18 16:21:02;;2492316.90;1119698.37
225289;Autres carrefours;;2008-04-18 16:21:02;;2500436.79;1117804.14
228224;Autres carrefours;;2008-04-18 16:21:02;;2501008.77;1126506.64
223095;Autres carrefours;;2008-04-18 16:21:02;;2511510.91;1123166.77
232823;Changement voie;;2008-04-18 16:21:02;;2507794.23;1128531.82
226668;Autres carrefours;;2008-04-18 16:21:02;;2500298.18;1117101.68
226903;Autres carrefours;;2008-04-18 16:21:02;;2496781.89;1116147.50
227323;Autres carrefours;;2008-04-18 16:21:02;;2490926.37;1119667.90
232793;Impasse;;2008-04-18 16:21:02;;2500489.83;1127222.76
225243;Signalisation lumineuse;;2008-04-18 16:21:02;;2499110.66;1117640.48
227677;Autres carrefours;;2008-04-18 16:21:02;;2500286.45;1116805.59
225951;Autres carrefours;;2008-04-18 16:21:02;;2493718.19;1114435.08
227771;Autres carrefours;;2008-04-18 16:21:02;;2493432.30;1120335.38
223466;Autres carrefours;;2008-04-18 16:21:02;;2508740.59;1120079.26
232611;Changement voie;;2008-04-18 16:21:02;;2496087.77;1118698.68
225192;Autres carrefours;;2008-04-18 16:21:02;;2491571.91;1121193.63
224484;Autres carrefours;;2008-04-18 16:21:02;;2503187.05;1115449.61
225402;Autres carrefours;;2008-04-18 16:21:02;;2500691.36;1117003.15
223192;Autres carrefours;;2008-04-18 16:21:02;;2499263.85;1122393.32
232389;Impasse;;2008-04-18 16:21:02;;2504079.39;1123473.77
228928;Autres carrefours;;2008-04-18 16:21:02;;2501426.98;1118065.07
227078;Autres carrefours;;2008-04-18 16:21:02;;2501246.29;1117888.83
224388;Signalisation lumineuse;;2008-04-18 16:21:02;;2501438.71;1117308.93
224621;Autres carrefours;;2008-04-18 16:21:11;;2500205.25;1115376.94
224523;Autres carrefours;;2008-04-18 16:21:11;;2501599.52;1117976.46
229018;Autres carrefours;;2008-04-18 16:21:11;;2498565.26;1121964.20
228644;Autres carrefours;;2008-04-18 16:21:11;;2495189.99;1121856.12
226124;Autres carrefours;;2008-04-18 16:21:11;;2493108.00;1113107.21
224261;Autres carrefours;;2008-04-18 16:21:11;;2501040.51;1112527.39
225261;Autres carrefours;;2008-04-18 16:21:11;;2500227.18;1118149.56
224658;Autres carrefours;;2008-04-18 16:21:11;;2499545.88;1111869.08
223815;Autres carrefours;;2008-04-18 16:21:11;;2505594.91;1121493.07
227084;Autres carrefours;;2008-04-18 16:21:11;;2501097.10;1117509.48
227394;Autres carrefours;;2008-04-18 16:21:11;;2490626.34;1117726.10
223450;Autres carrefours;;2008-04-18 16:21:11;;2509701.49;1120857.83
226859;Autres carrefours;;2008-04-18 16:21:11;;2504649.61;1121994.43
233096;Impasse;;2008-04-18 16:21:11;;2492303.76;1116411.61
226571;Autres carrefours;;2008-04-18 16:21:11;;2511518.43;1121099.70
233009;Impasse;;2008-04-18 16:21:11;;2503845.39;1120880.94
227129;Autres carrefours;;2008-04-18 16:21:11;;2500129.06;1117598.59
233050;Impasse;;2008-04-18 16:21:11;;2497570.97;1114976.89
231601;Autres carrefours;;2008-04-18 16:21:11;;2498766.47;1126524.00
228217;Autres carrefours;;2008-04-18 16:21:11;;2500983.81;1126927.79
225578;Autres carrefours;;2008-04-18 16:21:11;;2499819.48;1113347.98
233393;Impasse;;2008-04-18 16:21:11;;2501340.30;1128022.19
227252;Autres carrefours;;2008-04-18 16:21:11;;2497598.60;1115168.16
223252;Autres carrefours;;2008-04-18 16:21:11;;2499696.89;1111830.00
228569;Autres carrefours;;2008-04-18 16:21:11;;2499490.09;1117650.40
224699;Autres carrefours;;2008-04-18 16:21:11;;2497576.68;1118027.29
224323;Autres carrefours;;2008-04-18 16:21:11;;2502943.37;1119677.45
233147;Impasse;;2008-04-18 16:21:11;;2499928.64;1113378.72
225339;Autres carrefours;;2008-04-18 16:21:11;;2498982.51;1125391.97
228741;Autres carrefours;;2008-04-18 16:21:11;;2498478.45;1113741.87
225719;Autres carrefours;;2008-04-18 16:21:11;;2495726.45;1112861.25
228231;Autres carrefours;;2008-04-18 16:21:11;;2501091.07;1126440.18
226744;Autres carrefours;;2008-04-18 16:21:11;;2501745.65;1126640.89
226931;Autres carrefours;;2008-04-18 16:21:11;;2496682.82;1116396.97
225852;Signalisation lumineuse;;2008-04-18 16:21:21;;2496448.08;1119700.33
222887;Autres carrefours;;2008-04-18 16:21:21;;2487409.33;1112866.15
223504;Autres carrefours;;2008-04-18 16:21:21;;2507010.77;1120803.72
228630;Autres carrefours;;2008-04-18 16:21:21;;2509090.65;1122871.05
223676;Autres carrefours;;2008-04-18 16:21:21;;2503968.01;1122287.79
232201;Impasse;;2008-04-18 16:21:21;;2495357.23;1118819.62
223085;Autres carrefours;;2008-04-18 16:21:21;;2488949.78;1113825.48
227929;Autres carrefours;;2008-04-18 16:21:21;;2489150.38;1112580.24
226527;Autres carrefours;;2008-04-18 16:21:21;;2492360.44;1117548.58
227397;Autres carrefours;;2008-04-18 16:21:21;;2491766.04;1120446.01
232234;Impasse;;2008-04-18 16:21:21;;2491997.84;1119093.21
232734;Impasse;;2008-04-18 16:21:21;;2502555.58;1113594.72
223135;Autres carrefours;;2008-04-18 16:21:21;;2500860.82;1124727.57
226963;Autres carrefours;;2008-04-18 16:21:21;;2494960.22;1115758.92
228500;Autres carrefours;;2008-04-18 16:21:21;;2510543.83;1119280.51
232799;Impasse;;2008-04-18 16:21:21;;2507495.80;1126406.30
225035;Signalisation lumineuse;;2008-04-18 16:21:21;;2506636.14;1123800.47
232739;Impasse;;2008-04-18 16:21:21;;2499918.24;1113897.43
227547;Autres carrefours;;2008-04-18 16:21:21;;2491248.48;1112410.67
224498;Signalisation lumineuse;;2008-04-18 16:21:21;;2502567.07;1116550.94
226978;Autres carrefours;;2008-04-18 16:21:21;;2500831.13;1117143.85
233318;Impasse;;2008-04-18 16:21:21;;2488328.52;1112833.18
227347;Autres carrefours;;2008-04-18 16:21:21;;2492533.41;1117718.73
233357;Impasse;;2008-04-18 16:21:21;;2504910.73;1121695.11
223389;Autres carrefours;;2008-04-18 16:21:21;;2506989.24;1118238.17
227357;Autres carrefours;;2008-04-18 16:21:21;;2492001.89;1120071.27
225371;Autres carrefours;;2008-04-18 16:21:21;;2499479.35;1117768.20
223394;Autres carrefours;;2008-04-18 16:21:21;;2507418.05;1118177.18
227235;Autres carrefours;;2008-04-18 16:21:21;;2498882.76;1114834.25
233340;Impasse;;2008-04-18 16:21:21;;2506840.90;1118624.44
229116;Autres carrefours;;2008-04-18 16:21:21;;2499911.12;1116630.93
226224;Autres carrefours;;2008-04-18 16:21:21;;2502892.09;1114502.15
224259;Autres carrefours;;2008-04-18 16:21:21;;2500867.40;1112376.45
227603;Autres carrefours;;2008-04-18 16:21:21;;2494148.95;1120273.82
225745;Autres carrefours;;2008-04-18 16:21:21;;2497587.10;1114193.43
226536;Autres carrefours;;2008-04-18 16:21:21;;2511438.59;1121882.70
228685;Autres carrefours;;2008-04-18 16:21:21;;2498686.83;1113535.45
224330;Autres carrefours;;2008-04-18 16:21:21;;2503331.09;1118734.98
229114;Autres carrefours;;2008-04-18 16:21:21;;2499228.03;1117670.59
232754;Impasse;;2008-04-18 16:21:21;;2502039.18;1113541.11
224507;Autres carrefours;;2008-04-18 16:21:21;;2501451.83;1118135.99
227387;Autres carrefours;;2008-04-18 16:21:21;;2490634.54;1117874.99
233222;Impasse;;2008-04-18 16:21:21;;2501065.52;1113732.37
225508;Autres carrefours;;2008-04-18 16:21:21;;2499618.45;1115958.06
225358;Autres carrefours;;2008-04-18 16:21:21;;2501742.10;1125582.59
223428;Autres carrefours;;2008-04-18 16:21:21;;2510134.22;1120359.60
224438;Signalisation lumineuse;;2008-04-18 16:21:21;;2503468.13;1117010.50
232176;Impasse;;2008-04-18 16:21:21;;2505484.73;1116772.34
227747;Autres carrefours;;2008-04-18 16:21:21;;2489923.20;1116134.47
223241;Autres carrefours;;2008-04-18 16:21:21;;2499091.76;1123565.74
232898;Impasse;;2008-04-18 16:21:21;;2488992.17;1111639.80
226544;Autres carrefours;;2008-04-18 16:21:21;;2491593.03;1118063.81
225000;Autres carrefours;;2008-04-18 16:21:21;;2499604.35;1117949.10
227253;Autres carrefours;;2008-04-18 16:21:21;;2497106.44;1115255.06
227510;Autres carrefours;;2008-04-18 16:21:21;;2489989.60;1111847.25
227029;Autres carrefours;;2008-04-18 16:21:21;;2507906.44;1128543.46
225683;Autres carrefours;;2008-04-18 16:21:21;;2495473.80;1116959.49
233441;Frontière;;2008-04-18 16:21:21;;2496306.99;1111249.95
228072;Autres carrefours;;2008-04-18 16:21:21;;2489227.61;1114607.60
223442;Autres carrefours;;2008-04-18 16:21:21;;2509789.73;1121262.03
228826;Autres carrefours;;2008-04-18 16:21:21;;2504973.86;1120007.10
226696;Autres carrefours;;2008-04-18 16:21:21;;2500121.15;1117104.25
227131;Autres carrefours;;2008-04-18 16:21:21;;2500595.82;1117516.47
225156;Autres carrefours;;2008-04-18 16:21:21;;2499542.25;1116918.47
232942;Impasse;;2008-04-18 16:21:21;;2496429.55;1117524.66
223262;Autres carrefours;;2008-04-18 16:21:21;;2500718.04;1122414.59
226137;Autres carrefours;;2008-04-18 16:21:21;;2491860.13;1113052.81
225114;Signalisation lumineuse;;2008-04-18 16:21:21;;2499348.99;1117975.43
229066;Autres carrefours;;2008-04-18 16:21:21;;2498849.24;1115507.55
232190;Frontière;;2008-04-18 16:21:21;;2492522.25;1111241.29
232016;Impasse;;2008-04-18 16:21:21;;2503193.13;1134813.76
223052;Autres carrefours;;2008-04-18 16:21:21;;2501177.27;1115657.49
225680;Autres carrefours;;2008-04-18 16:21:21;;2496009.12;1115355.22
224114;Autres carrefours;;2008-04-18 16:21:21;;2498275.51;1112818.92
225014;Autres carrefours;;2008-04-18 16:21:21;;2506937.06;1124077.78
227650;Autres carrefours;;2008-04-18 16:21:21;;2491348.24;1114868.25
